year,region ,site,treatment ,quad,species ,cover
2019,TL,ST,PR,2,Vac uli,0.047904192
2019,TL,ST,PR,2,Vac vit,0.047904192
2019,TL,ST,PR,2,St. D. Bet.,0
2019,TL,ST,PR,2,led pal dead,0
2019,TL,ST,PR,2,sal ret?,0.05988024
2019,TL,ST,PR,2,dead vac vit,0
2019,TL,ST,PR,2,unk 3,0
2019,TL,ST,PR,3,moss,0.044444444
2019,TL,ST,PR,3,lichen,0.022222222
2019,TL,ST,PR,3,litter,0.088888889
2019,TL,ST,PR,3,frost boil,0
2019,TL,ST,PR,3,bare,0
2019,TL,ST,PR,3,And pol,0
2019,TL,ST,PR,3,Bet nan,0.022222222
2019,TL,ST,PR,3,Car big,0.011111111
2019,TL,ST,PR,3,Cas tet,0.044444444
2019,TL,ST,PR,3,Emp nig,0.033333333
2019,TL,ST,PR,3,Eri vag,0.366666667
2019,TL,ST,PR,3,Led pal,0.033333333
2019,TL,ST,PR,3,Ped lap,0
2019,TL,ST,PR,3,Pol bis,0
2019,TL,ST,PR,3,Rub cha,0.066666667
2019,TL,ST,PR,3,Sal pul,0.044444444
2019,TL,ST,PR,3,Vac uli,0.011111111
2019,TL,ST,PR,3,Vac vit,0.044444444
2019,TL,ST,PR,3,St. D. Bet.,0
2019,TL,ST,PR,3,led pal dead,0
2019,TL,ST,PR,3,sal ret?,0.166666667
2019,TL,ST,PR,3,dead vac vit,0
2019,TL,ST,PR,3,unk 3,0
2019,TL,ST,PR,4,moss,0.053475936
2019,TL,ST,PR,4,lichen,0.010695187
2019,TL,ST,PR,4,litter,0.096256684
2019,TL,ST,PR,4,frost boil,0
2019,TL,ST,PR,4,bare,0
2019,TL,ST,PR,4,And pol,0
2019,TL,ST,PR,4,Bet nan,0.021390374
2019,TL,ST,PR,4,Car big,0
2019,TL,ST,PR,4,Cas tet,0.032085561
2019,TL,ST,PR,4,Emp nig,0.042780749
2019,TL,ST,PR,4,Eri vag,0.320855615
2019,TL,ST,PR,4,Led pal,0.021390374
2019,TL,ST,PR,4,Ped lap,0
2019,TL,ST,PR,4,Pol bis,0.005347594
2019,TL,ST,PR,4,Rub cha,0.032085561
2019,TL,ST,PR,4,Sal pul,0.096256684
2019,TL,ST,PR,4,Vac uli,0.021390374
2019,TL,ST,PR,4,Vac vit,0.064171123
2019,TL,ST,PR,4,St. D. Bet.,0
2019,TL,ST,PR,4,led pal dead,0
2019,TL,ST,PR,4,sal ret?,0.181818182
2019,TL,ST,PR,4,dead vac vit,0
2019,TL,ST,PR,4,unk 3,0
2019,TL,ST,PR,5,moss,0.06557377
2019,TL,ST,PR,5,lichen,0.021857923
2019,TL,ST,PR,5,litter,0.109289617
2019,TL,ST,PR,5,frost boil,0
2019,TL,ST,PR,5,bare,0
2019,TL,ST,PR,5,And pol,0.005464481
2019,TL,ST,PR,5,Bet nan,0.054644809
2019,TL,ST,PR,5,Car big,0.043715847
2019,TL,ST,PR,5,Cas tet,0
2019,TL,ST,PR,5,Emp nig,0.043715847
2019,TL,ST,PR,5,Eri vag,0.273224044
2019,TL,ST,PR,5,Led pal,0.043715847
2019,TL,ST,PR,5,Ped lap,0.005464481
2019,TL,ST,PR,5,Pol bis,0.005464481
2019,TL,ST,PR,5,Rub cha,0.06557377
2019,TL,ST,PR,5,Sal pul,0.021857923
2019,TL,ST,PR,5,Vac uli,0.021857923
2019,TL,ST,PR,5,Vac vit,0.076502732
2019,TL,ST,PR,5,St. D. Bet.,0
2019,TL,ST,PR,5,led pal dead,0
2019,TL,ST,PR,5,sal ret?,0.142076503
2019,TL,ST,PR,5,dead vac vit,0
2019,TL,ST,PR,5,unk 3,0
2019,TL,ST,PR,6,moss,0.111111111
2019,TL,ST,PR,6,lichen,0.01010101
2019,TL,ST,PR,6,litter,0.080808081
2019,TL,ST,PR,6,frost boil,0
2019,TL,ST,PR,6,bare,0.050505051
2019,TL,ST,PR,6,And pol,0
2019,TL,ST,PR,6,Bet nan,0.01010101
2019,TL,ST,PR,6,Car big,0.01010101
2019,TL,ST,PR,6,Cas tet,0.005050505
2019,TL,ST,PR,6,Emp nig,0.02020202
2019,TL,ST,PR,6,Eri vag,0.363636364
2019,TL,ST,PR,6,Led pal,0.01010101
2019,TL,ST,PR,6,Ped lap,0.005050505
2019,TL,ST,PR,6,Pol bis,0.01010101
2019,TL,ST,PR,6,Rub cha,0.02020202
2019,TL,ST,PR,6,Sal pul,0.02020202
2019,TL,ST,PR,6,Vac uli,0.01010101
2019,TL,ST,PR,6,Vac vit,0.04040404
2019,TL,ST,PR,6,St. D. Bet.,0
2019,TL,ST,PR,6,led pal dead,0.02020202
2019,TL,ST,PR,6,sal ret?,0.171717172
2019,TL,ST,PR,6,dead vac vit,0.03030303
2019,TL,ST,PR,6,unk 3,0
2019,TL,ST,PR,7,moss,0.1
2019,TL,ST,PR,7,lichen,0.02
2019,TL,ST,PR,7,litter,0.06
2019,TL,ST,PR,7,frost boil,0
2019,TL,ST,PR,7,bare,0.04
2019,TL,ST,PR,7,And pol,0
2019,TL,ST,PR,7,Bet nan,0
2019,TL,ST,PR,7,Car big,0.05
2019,TL,ST,PR,7,Cas tet,0.01
2019,TL,ST,PR,7,Emp nig,0.03
2019,TL,ST,PR,7,Eri vag,0.25
2019,TL,ST,PR,7,Led pal,0.06
2019,TL,ST,PR,7,Ped lap,0
2019,TL,ST,PR,7,Pol bis,0.02
2019,TL,ST,PR,7,Rub cha,0.03
2019,TL,ST,PR,7,Sal pul,0.05
2019,TL,ST,PR,7,Vac uli,0.04
2019,TL,ST,PR,7,Vac vit,0.07
2019,TL,ST,PR,7,St. D. Bet.,0
2019,TL,ST,PR,7,led pal dead,0
2019,TL,ST,PR,7,sal ret?,0.16
2019,TL,ST,PR,7,dead vac vit,0
2019,TL,ST,PR,7,unk 3,0.01
2019,TL,ST,PR,8,moss,0.124293785
2019,TL,ST,PR,8,lichen,0.005649718
2019,TL,ST,PR,8,litter,0.124293785
2019,TL,ST,PR,8,frost boil,0
2019,TL,ST,PR,8,bare,0.011299435
2019,TL,ST,PR,8,And pol,0
2019,TL,ST,PR,8,Bet nan,0.06779661
2019,TL,ST,PR,8,Car big,0.033898305
2019,TL,ST,PR,8,Cas tet,0
2019,TL,ST,PR,8,Emp nig,0.011299435
2019,TL,ST,PR,8,Eri vag,0.305084746
2019,TL,ST,PR,8,Led pal,0.079096045
2019,TL,ST,PR,8,Ped lap,0
2019,TL,ST,PR,8,Pol bis,0.02259887
2019,TL,ST,PR,8,Rub cha,0.011299435
2019,TL,ST,PR,8,Sal pul,0
2019,TL,ST,PR,8,Vac uli,0
2019,TL,ST,PR,8,Vac vit,0.09039548
2019,TL,ST,PR,8,St. D. Bet.,0
2019,TL,ST,PR,8,led pal dead,0
2019,TL,ST,PR,8,sal ret?,0.09039548
2019,TL,ST,PR,8,dead vac vit,0.02259887
2019,TL,ST,PR,8,unk 3,0
2019,TL,PL,PU,1,moss,0.125874126
2019,TL,PL,PU,1,lichen,0.013986014
2019,TL,PL,PU,1,litter,0.06993007
2019,TL,PL,PU,1,frost boil,0
2019,TL,PL,PU,1,bare,0.006993007
2019,TL,PL,PU,1,And pol,0
2019,TL,PL,PU,1,Bet nan,0.153846154
2019,TL,PL,PU,1,Car big,0.181818182
2019,TL,PL,PU,1,Cas tet,0
2019,TL,PL,PU,1,Emp nig,0
2019,TL,PL,PU,1,Eri vag,0.167832168
2019,TL,PL,PU,1,Led pal,0.083916084
2019,TL,PL,PU,1,Ped lap,0
2019,TL,PL,PU,1,Pol bis,0
2019,TL,PL,PU,1,Rub cha,0
2019,TL,PL,PU,1,Sal pul,0.055944056
2019,TL,PL,PU,1,Vac uli,0.06993007
2019,TL,PL,PU,1,Vac vit,0.06993007
2019,TL,PL,PU,1,St. D. Bet.,0
2019,TL,PL,PU,1,unk 4,0
2019,TL,PL,PU,1,sal ret,0
2019,TL,PL,PU,2,moss,0.106060606
2019,TL,PL,PU,2,lichen,0.015151515
2019,TL,PL,PU,2,litter,0.106060606
2019,TL,PL,PU,2,frost boil,0
2019,TL,PL,PU,2,bare,0
2019,TL,PL,PU,2,And pol,0
2019,TL,PL,PU,2,Bet nan,0.166666667
2019,TL,PL,PU,2,Car big,0.196969697
2019,TL,PL,PU,2,Cas tet,0
2019,TL,PL,PU,2,Emp nig,0
2019,TL,PL,PU,2,Eri vag,0.121212121
2019,TL,PL,PU,2,Led pal,0.106060606
2019,TL,PL,PU,2,Ped lap,0
2019,TL,PL,PU,2,Pol bis,0
2019,TL,PL,PU,2,Rub cha,0
2019,TL,PL,PU,2,Sal pul,0.060606061
2019,TL,PL,PU,2,Vac uli,0.015151515
2019,TL,PL,PU,2,Vac vit,0.075757576
2019,TL,PL,PU,2,St. D. Bet.,0.03030303
2019,TL,PL,PU,2,unk 4,0
2019,TL,PL,PU,2,sal ret,0
2019,TL,PL,PU,3,moss,0.092592593
2019,TL,PL,PU,3,lichen,0
2019,TL,PL,PU,3,litter,0.111111111
2019,TL,PL,PU,3,frost boil,0
2019,TL,PL,PU,3,bare,0
2019,TL,PL,PU,3,And pol,0
2019,TL,PL,PU,3,Bet nan,0.148148148
2019,TL,PL,PU,3,Car big,0.092592593
2019,TL,PL,PU,3,Cas tet,0
2019,TL,PL,PU,3,Emp nig,0
2019,TL,PL,PU,3,Eri vag,0.277777778
2019,TL,PL,PU,3,Led pal,0.092592593
2019,TL,PL,PU,3,Ped lap,0
2019,TL,PL,PU,3,Pol bis,0
2019,TL,PL,PU,3,Rub cha,0
2019,TL,PL,PU,3,Sal pul,0.111111111
2019,TL,PL,PU,3,Vac uli,0.037037037
2019,TL,PL,PU,3,Vac vit,0.037037037
2019,TL,PL,PU,3,St. D. Bet.,0
2019,TL,PL,PU,3,unk 4,0
2019,TL,PL,PU,3,sal ret,0
2019,TL,PL,PU,4,moss,0.017241379
2019,TL,PL,PU,4,lichen,0
2019,TL,PL,PU,4,litter,0.086206897
2019,TL,PL,PU,4,frost boil,0
2019,TL,PL,PU,4,bare,0
2019,TL,PL,PU,4,And pol,0
2019,TL,PL,PU,4,Bet nan,0.086206897
2019,TL,PL,PU,4,Car big,0.155172414
2019,TL,PL,PU,4,Cas tet,0
2019,TL,PL,PU,4,Emp nig,0
2019,TL,PL,PU,4,Eri vag,0.344827586
2019,TL,PL,PU,4,Led pal,0.051724138
2019,TL,PL,PU,4,Ped lap,0
2019,TL,PL,PU,4,Pol bis,0
2019,TL,PL,PU,4,Rub cha,0
2019,TL,PL,PU,4,Sal pul,0.120689655
2019,TL,PL,PU,4,Vac uli,0.068965517
2019,TL,PL,PU,4,Vac vit,0.068965517
2019,TL,PL,PU,4,St. D. Bet.,0
2019,TL,PL,PU,4,unk 4,0
2019,TL,PL,PU,4,sal ret,0
2019,TL,PL,PU,5,moss,0.028571429
2019,TL,PL,PU,5,lichen,0
2019,TL,PL,PU,5,litter,0.128571429
2019,TL,PL,PU,5,frost boil,0
2019,TL,PL,PU,5,bare,0
2019,TL,PL,PU,5,And pol,0
2019,TL,PL,PU,5,Bet nan,0.114285714
2019,TL,PL,PU,5,Car big,0.114285714
2019,TL,PL,PU,5,Cas tet,0
2019,TL,PL,PU,5,Emp nig,0
2019,TL,PL,PU,5,Eri vag,0.285714286
2019,TL,PL,PU,5,Led pal,0.042857143
2019,TL,PL,PU,5,Ped lap,0.007142857
2019,TL,PL,PU,5,Pol bis,0
2019,TL,PL,PU,5,Rub cha,0
2019,TL,PL,PU,5,Sal pul,0.128571429
2019,TL,PL,PU,5,Vac uli,0.1
2019,TL,PL,PU,5,Vac vit,0.042857143
2019,TL,PL,PU,5,St. D. Bet.,0
2019,TL,PL,PU,5,unk 4,0.007142857
2019,TL,PL,PU,5,sal ret,0
2019,TL,PL,PU,6,moss,0.018181818
2019,TL,PL,PU,6,lichen,0
2019,TL,PL,PU,6,litter,0.2
2019,TL,PL,PU,6,frost boil,0
2019,TL,PL,PU,6,bare,0
2019,TL,PL,PU,6,And pol,0
2019,TL,PL,PU,6,Bet nan,0.036363636
2019,TL,PL,PU,6,Car big,0.163636364
2019,TL,PL,PU,6,Cas tet,0
2019,TL,PL,PU,6,Emp nig,0
2019,TL,PL,PU,6,Eri vag,0.345454545
2019,TL,PL,PU,6,Led pal,0.036363636
2019,TL,PL,PU,6,Ped lap,0
2019,TL,PL,PU,6,Pol bis,0
2019,TL,PL,PU,6,Rub cha,0
2019,TL,PL,PU,6,Sal pul,0.018181818
2019,TL,PL,PU,6,Vac uli,0.072727273
2019,TL,PL,PU,6,Vac vit,0.018181818
2019,TL,PL,PU,6,St. D. Bet.,0
2019,TL,PL,PU,6,unk 4,0
2019,TL,PL,PU,6,sal ret,0.090909091
2019,TL,PL,PU,7,moss,0.13986014
2019,TL,PL,PU,7,lichen,0.006993007
2019,TL,PL,PU,7,litter,0.111888112
2019,TL,PL,PU,7,frost boil,0
2019,TL,PL,PU,7,bare,0.041958042
2019,TL,PL,PU,7,And pol,0
2019,TL,PL,PU,7,Bet nan,0.083916084
2019,TL,PL,PU,7,Car big,0.167832168
2019,TL,PL,PU,7,Cas tet,0
2019,TL,PL,PU,7,Emp nig,0
2019,TL,PL,PU,7,Eri vag,0.153846154
2019,TL,PL,PU,7,Led pal,0.06993007
2019,TL,PL,PU,7,Ped lap,0.006993007
2019,TL,PL,PU,7,Pol bis,0
2019,TL,PL,PU,7,Rub cha,0
2019,TL,PL,PU,7,Sal pul,0.083916084
2019,TL,PL,PU,7,Vac uli,0.055944056
2019,TL,PL,PU,7,Vac vit,0.006993007
2019,TL,PL,PU,7,St. D. Bet.,0.027972028
2019,TL,PL,PU,7,unk 4,0
2019,TL,PL,PU,7,sal ret,0.041958042
2019,TL,PL,PU,8,moss,0.30075188
2019,TL,PL,PU,8,lichen,0
2019,TL,PL,PU,8,litter,0.105263158
2019,TL,PL,PU,8,frost boil,0
2019,TL,PL,PU,8,bare,0.030075188
2019,TL,PL,PU,8,And pol,0.007518797
2019,TL,PL,PU,8,Bet nan,0.060150376
2019,TL,PL,PU,8,Car big,0.240601504
2019,TL,PL,PU,8,Cas tet,0
2019,TL,PL,PU,8,Emp nig,0
2019,TL,PL,PU,8,Eri vag,0.090225564
2019,TL,PL,PU,8,Led pal,0
2019,TL,PL,PU,8,Ped lap,0.015037594
2019,TL,PL,PU,8,Pol bis,0
2019,TL,PL,PU,8,Rub cha,0
2019,TL,PL,PU,8,Sal pul,0.045112782
2019,TL,PL,PU,8,Vac uli,0.045112782
2019,TL,PL,PU,8,Vac vit,0.045112782
2019,TL,PL,PU,8,St. D. Bet.,0.015037594
2019,TL,PL,PU,8,unk 4,0
2019,TL,PL,PU,8,sal ret,0
2019,TL,PL,PR,1,moss,0.255813953
2019,TL,PL,PR,1,lichen,0.011627907
2019,TL,PL,PR,1,litter,0.11627907
2019,TL,PL,PR,1,frost boil,0
2019,TL,PL,PR,1,bare,0.023255814
2019,TL,PL,PR,1,And pol,0
2019,TL,PL,PR,1,Bet nan,0.069767442
2019,TL,PL,PR,1,Car big,0.069767442
2019,TL,PL,PR,1,Cas tet,0
2019,TL,PL,PR,1,Emp nig,0
2019,TL,PL,PR,1,Eri vag,0.151162791
2019,TL,PL,PR,1,Led pal,0.093023256
2019,TL,PL,PR,1,Ped lap,0.011627907
2019,TL,PL,PR,1,Pol bis,0
2019,TL,PL,PR,1,Rub cha,0
2019,TL,PL,PR,1,Sal pul,0.127906977
2019,TL,PL,PR,1,Vac uli,0.034883721
2019,TL,PL,PR,1,Vac vit,0.034883721
2019,TL,PL,PR,1,St. D. Bet.,0
2019,TL,PL,PR,1,flower,0
2019,TL,PL,PR,1,sal ret,0
2019,TL,PL,PR,1,unk 4,0
2019,TL,PL,PR,1,unk 2,0
2019,TL,PL,PR,1,arc alp,0
2019,TL,PL,PR,2,moss,0.210526316
2019,TL,PL,PR,2,lichen,0
2019,TL,PL,PR,2,litter,0.165413534
2019,TL,PL,PR,2,frost boil,0
2019,TL,PL,PR,2,bare,0
2019,TL,PL,PR,2,And pol,0
2019,TL,PL,PR,2,Bet nan,0.105263158
2019,TL,PL,PR,2,Car big,0.180451128
2019,TL,PL,PR,2,Cas tet,0
2019,TL,PL,PR,2,Emp nig,0
2019,TL,PL,PR,2,Eri vag,0.120300752
2019,TL,PL,PR,2,Led pal,0.060150376
2019,TL,PL,PR,2,Ped lap,0.007518797
2019,TL,PL,PR,2,Pol bis,0
2019,TL,PL,PR,2,Rub cha,0
2019,TL,PL,PR,2,Sal pul,0.045112782
2019,TL,PL,PR,2,Vac uli,0.07518797
2019,TL,PL,PR,2,Vac vit,0.007518797
2019,TL,PL,PR,2,St. D. Bet.,0.007518797
2019,TL,PL,PR,2,flower,0.007518797
2019,TL,PL,PR,2,sal ret,0.007518797
2019,TL,PL,PR,2,unk 4,0
2019,TL,PL,PR,2,unk 2,0
2019,TL,PL,PR,2,arc alp,0
2019,TL,PL,PR,3,moss,0.263157895
2019,TL,PL,PR,3,lichen,0
2019,TL,PL,PR,3,litter,0.105263158
2019,TL,PL,PR,3,frost boil,0
2019,TL,PL,PR,3,bare,0
2019,TL,PL,PR,3,And pol,0
2019,TL,PL,PR,3,Bet nan,0.078947368
2019,TL,PL,PR,3,Car big,0.157894737
2019,TL,PL,PR,3,Cas tet,0
2019,TL,PL,PR,3,Emp nig,0
2019,TL,PL,PR,3,Eri vag,0.092105263
2019,TL,PL,PR,3,Led pal,0.105263158
2019,TL,PL,PR,3,Ped lap,0.006578947
2019,TL,PL,PR,3,Pol bis,0.013157895
2019,TL,PL,PR,3,Rub cha,0
2019,TL,PL,PR,3,Sal pul,0.131578947
2019,TL,PL,PR,3,Vac uli,0
2019,TL,PL,PR,3,Vac vit,0.039473684
2019,TL,PL,PR,3,St. D. Bet.,0
2019,TL,PL,PR,3,flower,0
2019,TL,PL,PR,3,sal ret,0
2019,TL,PL,PR,3,unk 4,0
2019,TL,PL,PR,3,unk 2,0.006578947
2019,TL,PL,PR,3,arc alp,0
2019,TL,PL,PR,4,moss,0.088235294
2019,TL,PL,PR,4,lichen,0.004901961
2019,TL,PL,PR,4,litter,0.058823529
2019,TL,PL,PR,4,frost boil,0
2019,TL,PL,PR,4,bare,0
2019,TL,PL,PR,4,And pol,0
2019,TL,PL,PR,4,Bet nan,0.411764706
2019,TL,PL,PR,4,Car big,0.098039216
2019,TL,PL,PR,4,Cas tet,0
2019,TL,PL,PR,4,Emp nig,0
2019,TL,PL,PR,4,Eri vag,0.117647059
2019,TL,PL,PR,4,Led pal,0.039215686
2019,TL,PL,PR,4,Ped lap,0.019607843
2019,TL,PL,PR,4,Pol bis,0.019607843
2019,TL,PL,PR,4,Rub cha,0
2019,TL,PL,PR,4,Sal pul,0.058823529
2019,TL,PL,PR,4,Vac uli,0.004901961
2019,TL,PL,PR,4,Vac vit,0.039215686
2019,TL,PL,PR,4,St. D. Bet.,0
2019,TL,PL,PR,4,flower,0
2019,TL,PL,PR,4,sal ret,0.029411765
2019,TL,PL,PR,4,unk 4,0.004901961
2019,TL,PL,PR,4,unk 2,0.004901961
2019,TL,PL,PR,4,arc alp,0
2019,TL,PL,PR,5,moss,0.285714286
2019,TL,PL,PR,5,lichen,0.008403361
2019,TL,PL,PR,5,litter,0.168067227
2019,TL,PL,PR,5,frost boil,0
2019,TL,PL,PR,5,bare,0
2019,TL,PL,PR,5,And pol,0
2019,TL,PL,PR,5,Bet nan,0.016806723
2019,TL,PL,PR,5,Car big,0.25210084
2019,TL,PL,PR,5,Cas tet,0
2019,TL,PL,PR,5,Emp nig,0
2019,TL,PL,PR,5,Eri vag,0.18487395
2019,TL,PL,PR,5,Led pal,0.008403361
2019,TL,PL,PR,5,Ped lap,0
2019,TL,PL,PR,5,Pol bis,0
2019,TL,PL,PR,5,Rub cha,0
2019,TL,PL,PR,5,Sal pul,0
2019,TL,PL,PR,5,Vac uli,0
2019,TL,PL,PR,5,Vac vit,0
2019,TL,PL,PR,5,St. D. Bet.,0
2019,TL,PL,PR,5,flower,0.008403361
2019,TL,PL,PR,5,sal ret,0.067226891
2019,TL,PL,PR,5,unk 4,0
2019,TL,PL,PR,5,unk 2,0
2019,TL,PL,PR,5,arc alp,0
2019,TL,PL,PR,6,moss,0.242424242
2019,TL,PL,PR,6,lichen,0.015151515
2019,TL,PL,PR,6,litter,0.166666667
2019,TL,PL,PR,6,frost boil,0
2019,TL,PL,PR,6,bare,0
2019,TL,PL,PR,6,And pol,0
2019,TL,PL,PR,6,Bet nan,0.03030303
2019,TL,PL,PR,6,Car big,0.212121212
2019,TL,PL,PR,6,Cas tet,0
2019,TL,PL,PR,6,Emp nig,0
2019,TL,PL,PR,6,Eri vag,0.121212121
2019,TL,PL,PR,6,Led pal,0.007575758
2019,TL,PL,PR,6,Ped lap,0
2019,TL,PL,PR,6,Pol bis,0.007575758
2019,TL,PL,PR,6,Rub cha,0
2019,TL,PL,PR,6,Sal pul,0.106060606
2019,TL,PL,PR,6,Vac uli,0
2019,TL,PL,PR,6,Vac vit,0
2019,TL,PL,PR,6,St. D. Bet.,0
2019,TL,PL,PR,6,flower,0
2019,TL,PL,PR,6,sal ret,0.090909091
2019,TL,PL,PR,6,unk 4,0
2019,TL,PL,PR,6,unk 2,0
2019,TL,PL,PR,6,arc alp,0
2019,TL,PL,PR,7,moss,0.137931034
2019,TL,PL,PR,7,lichen,0
2019,TL,PL,PR,7,litter,0.220689655
2019,TL,PL,PR,7,frost boil,0
2019,TL,PL,PR,7,bare,0
2019,TL,PL,PR,7,And pol,0
2019,TL,PL,PR,7,Bet nan,0.055172414
2019,TL,PL,PR,7,Car big,0.179310345
2019,TL,PL,PR,7,Cas tet,0
2019,TL,PL,PR,7,Emp nig,0
2019,TL,PL,PR,7,Eri vag,0.179310345
2019,TL,PL,PR,7,Led pal,0
2019,TL,PL,PR,7,Ped lap,0
2019,TL,PL,PR,7,Pol bis,0.006896552
2019,TL,PL,PR,7,Rub cha,0
2019,TL,PL,PR,7,Sal pul,0.013793103
2019,TL,PL,PR,7,Vac uli,0
2019,TL,PL,PR,7,Vac vit,0
2019,TL,PL,PR,7,St. D. Bet.,0.027586207
2019,TL,PL,PR,7,flower,0
2019,TL,PL,PR,7,sal ret,0.124137931
2019,TL,PL,PR,7,unk 4,0
2019,TL,PL,PR,7,unk 2,0
2019,TL,PL,PR,7,arc alp,0.055172414
2019,TL,PL,PR,8,moss,0.091603053
2019,TL,PL,PR,8,lichen,0
2019,TL,PL,PR,8,litter,0.167938931
2019,TL,PL,PR,8,frost boil,0
2019,TL,PL,PR,8,bare,0.030534351
2019,TL,PL,PR,8,And pol,0
2019,TL,PL,PR,8,Bet nan,0.076335878
2019,TL,PL,PR,8,Car big,0.045801527
2019,TL,PL,PR,8,Cas tet,0
2019,TL,PL,PR,8,Emp nig,0
2019,TL,PL,PR,8,Eri vag,0.244274809
2019,TL,PL,PR,8,Led pal,0
2019,TL,PL,PR,8,Ped lap,0
2019,TL,PL,PR,8,Pol bis,0
2019,TL,PL,PR,8,Rub cha,0
2019,TL,PL,PR,8,Sal pul,0.183206107
2019,TL,PL,PR,8,Vac uli,0
2019,TL,PL,PR,8,Vac vit,0.007633588
2019,TL,PL,PR,8,St. D. Bet.,0.061068702
2019,TL,PL,PR,8,flower,0
2019,TL,PL,PR,8,sal ret,0.091603053
2019,TL,PL,PR,8,unk 4,0
2019,TL,PL,PR,8,unk 2,0
2019,TL,PL,PR,8,arc alp,0
2019,TL,PL,CT,1,moss,0.185714286
2019,TL,PL,CT,1,lichen,0.057142857
2019,TL,PL,CT,1,litter,0.114285714
2019,TL,PL,CT,1,frost boil,0
2019,TL,PL,CT,1,bare,0
2019,TL,PL,CT,1,And pol,0
2019,TL,PL,CT,1,Bet nan,0.057142857
2019,TL,PL,CT,1,Car big,0.085714286
2019,TL,PL,CT,1,Cas tet,0
2019,TL,PL,CT,1,Emp nig,0
2019,TL,PL,CT,1,Eri vag,0.114285714
2019,TL,PL,CT,1,Led pal,0.042857143
2019,TL,PL,CT,1,Ped lap,0
2019,TL,PL,CT,1,Pol bis,0.028571429
2019,TL,PL,CT,1,Rub cha,0
2019,TL,PL,CT,1,Sal pul,0.057142857
2019,TL,PL,CT,1,Vac uli,0.028571429
2019,TL,PL,CT,1,Vac vit,0.057142857
2019,TL,PL,CT,1,St. D. Bet.,0.071428571
2019,TL,PL,CT,1,vac vit winter kill,0.071428571
2019,TL,PL,CT,1,sal ret,0.028571429
2019,TL,PL,CT,1,unk 4,0
2019,TL,PL,CT,1,led pal winter kill,0
2019,TL,PL,CT,2,moss,0.342105263
2019,TL,PL,CT,2,lichen,0.078947368
2019,TL,PL,CT,2,litter,0.105263158
2019,TL,PL,CT,2,frost boil,0
2019,TL,PL,CT,2,bare,0.006578947
2019,TL,PL,CT,2,And pol,0
2019,TL,PL,CT,2,Bet nan,0.105263158
2019,TL,PL,CT,2,Car big,0.052631579
2019,TL,PL,CT,2,Cas tet,0
2019,TL,PL,CT,2,Emp nig,0
2019,TL,PL,CT,2,Eri vag,0.039473684
2019,TL,PL,CT,2,Led pal,0.026315789
2019,TL,PL,CT,2,Ped lap,0
2019,TL,PL,CT,2,Pol bis,0.013157895
2019,TL,PL,CT,2,Rub cha,0
2019,TL,PL,CT,2,Sal pul,0
2019,TL,PL,CT,2,Vac uli,0.006578947
2019,TL,PL,CT,2,Vac vit,0.065789474
2019,TL,PL,CT,2,St. D. Bet.,0.092105263
2019,TL,PL,CT,2,vac vit winter kill,0.039473684
2019,TL,PL,CT,2,sal ret,0.026315789
2019,TL,PL,CT,2,unk 4,0
2019,TL,PL,CT,2,led pal winter kill,0
2019,TL,PL,CT,3,moss,0.219178082
2019,TL,PL,CT,3,lichen,0.068493151
2019,TL,PL,CT,3,litter,0.109589041
2019,TL,PL,CT,3,frost boil,0
2019,TL,PL,CT,3,bare,0.04109589
2019,TL,PL,CT,3,And pol,0
2019,TL,PL,CT,3,Bet nan,0.082191781
2019,TL,PL,CT,3,Car big,0.082191781
2019,TL,PL,CT,3,Cas tet,0
2019,TL,PL,CT,3,Emp nig,0
2019,TL,PL,CT,3,Eri vag,0.095890411
2019,TL,PL,CT,3,Led pal,0.02739726
2019,TL,PL,CT,3,Ped lap,0
2019,TL,PL,CT,3,Pol bis,0.01369863
2019,TL,PL,CT,3,Rub cha,0
2019,TL,PL,CT,3,Sal pul,0.04109589
2019,TL,PL,CT,3,Vac uli,0.082191781
2019,TL,PL,CT,3,Vac vit,0.054794521
2019,TL,PL,CT,3,St. D. Bet.,0.01369863
2019,TL,PL,CT,3,vac vit winter kill,0.054794521
2019,TL,PL,CT,3,sal ret,0.01369863
2019,TL,PL,CT,3,unk 4,0
2019,TL,PL,CT,3,led pal winter kill,0
2019,TL,PL,CT,4,moss,0.165605096
2019,TL,PL,CT,4,lichen,0.012738854
2019,TL,PL,CT,4,litter,0.203821656
2019,TL,PL,CT,4,frost boil,0
2019,TL,PL,CT,4,bare,0
2019,TL,PL,CT,4,And pol,0
2019,TL,PL,CT,4,Bet nan,0.050955414
2019,TL,PL,CT,4,Car big,0.165605096
2019,TL,PL,CT,4,Cas tet,0
2019,TL,PL,CT,4,Emp nig,0.006369427
2019,TL,PL,CT,4,Eri vag,0.038216561
2019,TL,PL,CT,4,Led pal,0
2019,TL,PL,CT,4,Ped lap,0
2019,TL,PL,CT,4,Pol bis,0.025477707
2019,TL,PL,CT,4,Rub cha,0
2019,TL,PL,CT,4,Sal pul,0.114649682
2019,TL,PL,CT,4,Vac uli,0.050955414
2019,TL,PL,CT,4,Vac vit,0.025477707
2019,TL,PL,CT,4,St. D. Bet.,0.025477707
2019,TL,PL,CT,4,vac vit winter kill,0
2019,TL,PL,CT,4,sal ret,0.114649682
2019,TL,PL,CT,4,unk 4,0
